Month,Date,Temp,Rep,Trt,Trt_Nut,Trt_Shell,Core,Point,Depth,pH
2,9.06.2020,17.5,8,NLSH,L,H,142,A,0.5,7.36
2,9.06.2020,17.5,8,NLSH,L,H,142,A,1,7.34
2,9.06.2020,17.5,8,NLSH,L,H,142,A,1.5,7.3
2,9.06.2020,17.5,8,NLSH,L,H,142,A,2,7.31
2,9.06.2020,17.5,8,NLSH,L,H,142,A,2.5,7.33
2,9.06.2020,17.5,8,NLSH,L,H,142,A,3,7.36
2,9.06.2020,17.5,8,NLSH,L,H,142,B,0,7.31
2,9.06.2020,17.5,8,NLSH,L,H,142,B,0.5,7.34
2,9.06.2020,17.5,8,NLSH,L,H,142,B,1,7.49
2,9.06.2020,17.5,8,NLSH,L,H,142,B,1.5,7.57
2,9.06.2020,17.5,8,NLSH,L,H,142,B,2,7.62
2,9.06.2020,17.5,8,NLSH,L,H,142,B,2.5,7.59
2,9.06.2020,17.5,8,NLSH,L,H,142,B,3,7.6
2,9.06.2020,17.5,8,NLSH,L,H,142,C,0,7.42
2,9.06.2020,17.5,8,NLSH,L,H,142,C,0.5,7.38
2,9.06.2020,17.5,8,NLSH,L,H,142,C,1,7.34
2,9.06.2020,17.5,8,NLSH,L,H,142,C,1.5,7.37
2,9.06.2020,17.5,8,NLSH,L,H,142,C,2,7.44
2,9.06.2020,17.5,8,NLSH,L,H,142,C,2.5,7.5
2,9.06.2020,17.5,8,NLSH,L,H,142,C,3,7.57
2,9.06.2020,17.5,8,NLSL,L,L,143,A,0,7.13
2,9.06.2020,17.5,8,NLSL,L,L,143,A,0.5,7.31
2,9.06.2020,17.5,8,NLSL,L,L,143,A,1,7.4
2,9.06.2020,17.5,8,NLSL,L,L,143,A,1.5,7.44
2,9.06.2020,17.5,8,NLSL,L,L,143,A,2,7.5
2,9.06.2020,17.5,8,NLSL,L,L,143,A,2.5,7.57
2,9.06.2020,17.5,8,NLSL,L,L,143,A,3,7.59
2,9.06.2020,17.5,8,NLSL,L,L,143,B,0,7.36
2,9.06.2020,17.5,8,NLSL,L,L,143,B,0.5,7.4
2,9.06.2020,17.5,8,NLSL,L,L,143,B,1,7.45
2,9.06.2020,17.5,8,NLSL,L,L,143,B,1.5,7.51
2,9.06.2020,17.5,8,NLSL,L,L,143,B,2,7.52
2,9.06.2020,17.5,8,NLSL,L,L,143,B,2.5,7.48
2,9.06.2020,17.5,8,NLSL,L,L,143,B,3,7.42
2,9.06.2020,17.5,8,NLSL,L,L,143,C,0,7.44
2,9.06.2020,17.5,8,NLSL,L,L,143,C,0.5,7.37
2,9.06.2020,17.5,8,NLSL,L,L,143,C,1,7.43
2,9.06.2020,17.5,8,NLSL,L,L,143,C,1.5,7.45
2,9.06.2020,17.5,8,NLSL,L,L,143,C,2,7.46
2,9.06.2020,17.5,8,NLSL,L,L,143,C,2.5,7.49
2,9.06.2020,17.5,8,NLSL,L,L,143,C,3,7.51
2,9.06.2020,17.5,8,PC,0,0,144,A,0,7.73
2,9.06.2020,17.5,8,PC,0,0,144,A,0.5,7.6
2,9.06.2020,17.5,8,PC,0,0,144,A,1,7.64
2,9.06.2020,17.5,8,PC,0,0,144,A,1.5,7.65
2,9.06.2020,17.5,8,PC,0,0,144,A,2,7.63
2,9.06.2020,17.5,8,PC,0,0,144,A,2.5,7.63
2,9.06.2020,17.5,8,PC,0,0,144,A,3,7.62
2,9.06.2020,17.5,8,PC,0,0,144,B,0,7.63
2,9.06.2020,17.5,8,PC,0,0,144,B,0.5,7.6
2,9.06.2020,17.5,8,PC,0,0,144,B,1,7.57
2,9.06.2020,17.5,8,PC,0,0,144,B,1.5,7.55
2,9.06.2020,17.5,8,PC,0,0,144,B,2,7.54
2,9.06.2020,17.5,8,PC,0,0,144,B,2.5,7.55
2,9.06.2020,17.5,8,PC,0,0,144,B,3,7.52
2,9.06.2020,17.5,8,PC,0,0,144,C,0,7.5
2,9.06.2020,17.5,8,PC,0,0,144,C,0.5,7.53
2,9.06.2020,17.5,8,PC,0,0,144,C,1,7.6
2,9.06.2020,17.5,8,PC,0,0,144,C,1.5,7.61
2,9.06.2020,17.5,8,PC,0,0,144,C,2,7.59
2,9.06.2020,17.5,8,PC,0,0,144,C,2.5,7.6
2,9.06.2020,17.5,8,PC,0,0,144,C,3,7.6
2,9.06.2020,17.5,8,UC,UC,UC,145,A,0,7.24
2,9.06.2020,17.5,8,UC,UC,UC,145,A,0.5,7.36
2,9.06.2020,17.5,8,UC,UC,UC,145,A,1,7.42
2,9.06.2020,17.5,8,UC,UC,UC,145,A,1.5,7.41
2,9.06.2020,17.5,8,UC,UC,UC,145,A,2,7.42
2,9.06.2020,17.5,8,UC,UC,UC,145,A,2.5,7.5
2,9.06.2020,17.5,8,UC,UC,UC,145,A,3,7.61
2,9.06.2020,17.5,8,UC,UC,UC,145,B,0,7.31
2,9.06.2020,17.5,8,UC,UC,UC,145,B,0.5,7.29
2,9.06.2020,17.5,8,UC,UC,UC,145,B,1,7.31
2,9.06.2020,17.5,8,UC,UC,UC,145,B,1.5,7.33
2,9.06.2020,17.5,8,UC,UC,UC,145,B,2,7.38
2,9.06.2020,17.5,8,UC,UC,UC,145,B,2.5,7.5
2,9.06.2020,17.5,8,UC,UC,UC,145,B,3,7.61
2,9.06.2020,17.5,8,UC,UC,UC,145,C,0,7.27
2,9.06.2020,17.5,8,UC,UC,UC,145,C,0.5,7.28
2,9.06.2020,17.5,8,UC,UC,UC,145,C,1,7.4
2,9.06.2020,17.5,8,UC,UC,UC,145,C,1.5,7.47
2,9.06.2020,17.5,8,UC,UC,UC,145,C,2,7.56
2,9.06.2020,17.5,8,UC,UC,UC,145,C,2.5,7.58
2,9.06.2020,17.5,8,UC,UC,UC,145,C,3,7.7
2,9.07.2020,16.8,2,N0SH,0,H,146,A,0,7.27
2,9.07.2020,16.8,2,N0SH,0,H,146,A,0.5,7.34
2,9.07.2020,16.8,2,N0SH,0,H,146,A,1,7.33
2,9.07.2020,16.8,2,N0SH,0,H,146,A,1.5,7.31
2,9.07.2020,16.8,2,N0SH,0,H,146,A,2,7.35
2,9.07.2020,16.8,2,N0SH,0,H,146,A,2.5,7.4
2,9.07.2020,16.8,2,N0SH,0,H,146,A,3,7.48
2,9.07.2020,16.8,2,N0SH,0,H,146,B,0,7.41
2,9.07.2020,16.8,2,N0SH,0,H,146,B,0.5,7.41
2,9.07.2020,16.8,2,N0SH,0,H,146,B,1,7.38
2,9.07.2020,16.8,2,N0SH,0,H,146,B,1.5,7.38
2,9.07.2020,16.8,2,N0SH,0,H,146,B,2,7.37
2,9.07.2020,16.8,2,N0SH,0,H,146,B,2.5,7.35
2,9.07.2020,16.8,2,N0SH,0,H,146,B,3,7.37
2,9.07.2020,16.8,2,N0SH,0,H,146,C,0,7.43
2,9.07.2020,16.8,2,N0SH,0,H,146,C,0.5,7.36
2,9.07.2020,16.8,2,N0SH,0,H,146,C,1,7.37
2,9.07.2020,16.8,2,N0SH,0,H,146,C,1.5,7.38
2,9.07.2020,16.8,2,N0SH,0,H,146,C,2,7.39
2,9.07.2020,16.8,2,N0SH,0,H,146,C,2.5,7.43
2,9.07.2020,16.8,2,N0SH,0,H,146,C,3,7.55
2,9.07.2020,16.8,2,N0SL,0,L,147,A,0,7.35
2,9.07.2020,16.8,2,N0SL,0,L,147,A,0.5,7.37
2,9.07.2020,16.8,2,N0SL,0,L,147,A,1,7.4
2,9.07.2020,16.8,2,N0SL,0,L,147,A,1.5,7.38
2,9.07.2020,16.8,2,N0SL,0,L,147,A,2,7.38
2,9.07.2020,16.8,2,N0SL,0,L,147,A,2.5,7.43
2,9.07.2020,16.8,2,N0SL,0,L,147,A,3,7.46
2,9.07.2020,16.8,2,N0SL,0,L,147,B,0,7.48
2,9.07.2020,16.8,2,N0SL,0,L,147,B,0.5,7.46
2,9.07.2020,16.8,2,N0SL,0,L,147,B,1,7.49
2,9.07.2020,16.8,2,N0SL,0,L,147,B,1.5,7.53
2,9.07.2020,16.8,2,N0SL,0,L,147,B,2,7.53
2,9.07.2020,16.8,2,N0SL,0,L,147,B,2.5,7.54
2,9.07.2020,16.8,2,N0SL,0,L,147,B,3,7.58
2,9.07.2020,16.8,2,N0SL,0,L,147,C,0,7.5
2,9.07.2020,16.8,2,N0SL,0,L,147,C,0.5,7.43
2,9.07.2020,16.8,2,N0SL,0,L,147,C,1,7.43
2,9.07.2020,16.8,2,N0SL,0,L,147,C,1.5,7.45
2,9.07.2020,16.8,2,N0SL,0,L,147,C,2,7.52
2,9.07.2020,16.8,2,N0SL,0,L,147,C,2.5,7.56
2,9.07.2020,16.8,2,N0SL,0,L,147,C,3,7.57
2,9.07.2020,16.8,2,NHS0,H,0,148,A,0,7.25
2,9.07.2020,16.8,2,NHS0,H,0,148,A,0.5,7.24
2,9.07.2020,16.8,2,NHS0,H,0,148,A,1,7.32
2,9.07.2020,16.8,2,NHS0,H,0,148,A,1.5,7.34
2,9.07.2020,16.8,2,NHS0,H,0,148,A,2,7.37
2,9.07.2020,16.8,2,NHS0,H,0,148,A,2.5,7.38
2,9.07.2020,16.8,2,NHS0,H,0,148,A,3,7.39
2,9.07.2020,16.8,2,NHS0,H,0,148,B,0,7.43
2,9.07.2020,16.8,2,NHS0,H,0,148,B,0.5,7.43
2,9.07.2020,16.8,2,NHS0,H,0,148,B,1,7.43
2,9.07.2020,16.8,2,NHS0,H,0,148,B,1.5,7.41
2,9.07.2020,16.8,2,NHS0,H,0,148,B,2,7.43
2,9.07.2020,16.8,2,NHS0,H,0,148,B,2.5,7.42
2,9.07.2020,16.8,2,NHS0,H,0,148,B,3,7.42
2,9.07.2020,16.8,2,NHS0,H,0,148,C,0,7.44
2,9.07.2020,16.8,2,NHS0,H,0,148,C,0.5,7.39
2,9.07.2020,16.8,2,NHS0,H,0,148,C,1,7.36
2,9.07.2020,16.8,2,NHS0,H,0,148,C,1.5,7.36
2,9.07.2020,16.8,2,NHS0,H,0,148,C,2,7.35
2,9.07.2020,16.8,2,NHS0,H,0,148,C,2.5,7.34
2,9.07.2020,16.8,2,NHS0,H,0,148,C,3,7.36
2,9.07.2020,16.8,2,NHSH,H,H,149,A,0,7.37
2,9.07.2020,16.8,2,NHSH,H,H,149,A,0.5,7.35
2,9.07.2020,16.8,2,NHSH,H,H,149,A,1,7.34
2,9.07.2020,16.8,2,NHSH,H,H,149,A,1.5,7.34
2,9.07.2020,16.8,2,NHSH,H,H,149,A,2,7.36
2,9.07.2020,16.8,2,NHSH,H,H,149,A,2.5,7.39
2,9.07.2020,16.8,2,NHSH,H,H,149,A,3,7.41
2,9.07.2020,16.8,2,NHSH,H,H,149,B,0,7.43
2,9.07.2020,16.8,2,NHSH,H,H,149,B,0.5,7.39
2,9.07.2020,16.8,2,NHSH,H,H,149,B,1,7.37
2,9.07.2020,16.8,2,NHSH,H,H,149,B,1.5,7.36
2,9.07.2020,16.8,2,NHSH,H,H,149,B,2,7.37
2,9.07.2020,16.8,2,NHSH,H,H,149,B,2.5,7.39
2,9.07.2020,16.8,2,NHSH,H,H,149,B,3,7.41
2,9.07.2020,16.8,2,NHSH,H,H,149,C,0,7.42
2,9.07.2020,16.8,2,NHSH,H,H,149,C,0.5,7.39
2,9.07.2020,16.8,2,NHSH,H,H,149,C,1,7.39
2,9.07.2020,16.8,2,NHSH,H,H,149,C,1.5,7.4
2,9.07.2020,16.8,2,NHSH,H,H,149,C,2,7.44
2,9.07.2020,16.8,2,NHSH,H,H,149,C,2.5,7.47
2,9.07.2020,16.8,2,NHSH,H,H,149,C,3,7.47
2,9.07.2020,16.8,2,NHSL,H,L,150,A,0,7.34
2,9.07.2020,16.8,2,NHSL,H,L,150,A,0.5,7.34
2,9.07.2020,16.8,2,NHSL,H,L,150,A,1,7.34
2,9.07.2020,16.8,2,NHSL,H,L,150,A,1.5,7.37
2,9.07.2020,16.8,2,NHSL,H,L,150,A,2,7.41
2,9.07.2020,16.8,2,NHSL,H,L,150,A,2.5,7.41
2,9.07.2020,16.8,2,NHSL,H,L,150,A,3,7.39
2,9.07.2020,16.8,2,NHSL,H,L,150,B,0,7.44
2,9.07.2020,16.8,2,NHSL,H,L,150,B,0.5,7.47
2,9.07.2020,16.8,2,NHSL,H,L,150,B,1,7.3
2,9.07.2020,16.8,2,NHSL,H,L,150,B,1.5,7.23
2,9.07.2020,16.8,2,NHSL,H,L,150,B,2,7.25
2,9.07.2020,16.8,2,NHSL,H,L,150,B,2.5,7.3
2,9.07.2020,16.8,2,NHSL,H,L,150,B,3,7.35
2,9.07.2020,16.8,2,NHSL,H,L,150,C,0,7.4
2,9.07.2020,16.8,2,NHSL,H,L,150,C,0.5,7.38
2,9.07.2020,16.8,2,NHSL,H,L,150,C,1,7.41
2,9.07.2020,16.8,2,NHSL,H,L,150,C,1.5,7.43
2,9.07.2020,16.8,2,NHSL,H,L,150,C,2,7.4
2,9.07.2020,16.8,2,NHSL,H,L,150,C,2.5,7.42
2,9.07.2020,16.8,2,NHSL,H,L,150,C,3,7.45
2,9.07.2020,16.8,2,NLS0,L,0,151,A,0,7.41
2,9.07.2020,16.8,2,NLS0,L,0,151,A,0.5,7.44
2,9.07.2020,16.8,2,NLS0,L,0,151,A,1,7.4
2,9.07.2020,16.8,2,NLS0,L,0,151,A,1.5,7.43
2,9.07.2020,16.8,2,NLS0,L,0,151,A,2,7.41
2,9.07.2020,16.8,2,NLS0,L,0,151,A,2.5,7.42
2,9.07.2020,16.8,2,NLS0,L,0,151,A,3,7.44
2,9.07.2020,16.8,2,NLS0,L,0,151,B,0,7.49
2,9.07.2020,16.8,2,NLS0,L,0,151,B,0.5,7.51
2,9.07.2020,16.8,2,NLS0,L,0,151,B,1,7.59
2,9.07.2020,16.8,2,NLS0,L,0,151,B,1.5,7.6
2,9.07.2020,16.8,2,NLS0,L,0,151,B,2,7.52
2,9.07.2020,16.8,2,NLS0,L,0,151,B,2.5,7.49
2,9.07.2020,16.8,2,NLS0,L,0,151,B,3,7.47
2,9.07.2020,16.8,2,NLS0,L,0,151,C,0,7.49
2,9.07.2020,16.8,2,NLS0,L,0,151,C,0.5,7.43
2,9.07.2020,16.8,2,NLS0,L,0,151,C,1,7.38
2,9.07.2020,16.8,2,NLS0,L,0,151,C,1.5,7.39
2,9.07.2020,16.8,2,NLS0,L,0,151,C,2,7.42
2,9.07.2020,16.8,2,NLS0,L,0,151,C,2.5,7.37
2,9.07.2020,16.8,2,NLS0,L,0,151,C,3,7.37
2,9.07.2020,16.8,2,NLSH,L,H,152,A,0,7.29
2,9.07.2020,16.8,2,NLSH,L,H,152,A,0.5,7.41
2,9.07.2020,16.8,2,NLSH,L,H,152,A,1,7.48
2,9.07.2020,16.8,2,NLSH,L,H,152,A,1.5,7.48
2,9.07.2020,16.8,2,NLSH,L,H,152,A,2,7.44
2,9.07.2020,16.8,2,NLSH,L,H,152,A,2.5,7.44
2,9.07.2020,16.8,2,NLSH,L,H,152,A,3,7.46
2,9.07.2020,16.8,2,NLSH,L,H,152,B,0,7.42
2,9.07.2020,16.8,2,NLSH,L,H,152,B,0.5,7.4
2,9.07.2020,16.8,2,NLSH,L,H,152,B,1,7.39
2,9.07.2020,16.8,2,NLSH,L,H,152,B,1.5,7.5
2,9.07.2020,16.8,2,NLSH,L,H,152,B,2,7.55
2,9.07.2020,16.8,2,NLSH,L,H,152,B,2.5,7.56
2,9.07.2020,16.8,2,NLSH,L,H,152,B,3,7.55
2,9.07.2020,16.8,2,NLSH,L,H,152,C,0,7.49
2,9.07.2020,16.8,2,NLSH,L,H,152,C,0.5,7.45
2,9.07.2020,16.8,2,NLSH,L,H,152,C,1,7.47
2,9.07.2020,16.8,2,NLSH,L,H,152,C,1.5,7.47
2,9.07.2020,16.8,2,NLSH,L,H,152,C,2,7.48
2,9.07.2020,16.8,2,NLSH,L,H,152,C,2.5,7.5
2,9.07.2020,16.8,2,NLSH,L,H,152,C,3,7.52
2,9.07.2020,16.8,2,NLSL,L,L,153,A,0,7.48
2,9.07.2020,16.8,2,NLSL,L,L,153,A,0.5,7.44
2,9.07.2020,16.8,2,NLSL,L,L,153,A,1,7.45
2,9.07.2020,16.8,2,NLSL,L,L,153,A,1.5,7.47
2,9.07.2020,16.8,2,NLSL,L,L,153,A,2,7.5
2,9.07.2020,16.8,2,NLSL,L,L,153,A,2.5,7.48
2,9.07.2020,16.8,2,NLSL,L,L,153,A,3,7.46
2,9.07.2020,16.8,2,NLSL,L,L,153,B,0,7.52
2,9.07.2020,16.8,2,NLSL,L,L,153,B,0.5,7.53
2,9.07.2020,16.8,2,NLSL,L,L,153,B,1,7.46
2,9.07.2020,16.8,2,NLSL,L,L,153,B,1.5,7.42
2,9.07.2020,16.8,2,NLSL,L,L,153,B,2,7.4
2,9.07.2020,16.8,2,NLSL,L,L,153,B,2.5,7.39
2,9.07.2020,16.8,2,NLSL,L,L,153,B,3,7.43
2,9.07.2020,16.8,2,NLSL,L,L,153,C,0,7.5
2,9.07.2020,16.8,2,NLSL,L,L,153,C,0.5,7.5
2,9.07.2020,16.8,2,NLSL,L,L,153,C,1,7.49
2,9.07.2020,16.8,2,NLSL,L,L,153,C,1.5,7.48
2,9.07.2020,16.8,2,NLSL,L,L,153,C,2,7.49
2,9.07.2020,16.8,2,NLSL,L,L,153,C,2.5,7.48
2,9.07.2020,16.8,2,NLSL,L,L,153,C,3,7.46
2,9.07.2020,16.8,2,PC,0,0,154,A,0,7.33
2,9.07.2020,16.8,2,PC,0,0,154,A,0.5,7.34
2,9.07.2020,16.8,2,PC,0,0,154,A,1,7.32
2,9.07.2020,16.8,2,PC,0,0,154,A,1.5,7.35
2,9.07.2020,16.8,2,PC,0,0,154,A,2,7.36
2,9.07.2020,16.8,2,PC,0,0,154,A,2.5,7.38
2,9.07.2020,16.8,2,PC,0,0,154,A,3,7.41
2,9.07.2020,16.8,2,PC,0,0,154,B,0,7.47
2,9.07.2020,16.8,2,PC,0,0,154,B,0.5,7.41
2,9.07.2020,16.8,2,PC,0,0,154,B,1,7.36
2,9.07.2020,16.8,2,PC,0,0,154,B,1.5,7.4
2,9.07.2020,16.8,2,PC,0,0,154,B,2,7.42
2,9.07.2020,16.8,2,PC,0,0,154,B,2.5,7.46
2,9.07.2020,16.8,2,PC,0,0,154,B,3,7.46
2,9.07.2020,16.8,2,PC,0,0,154,C,0,7.46
2,9.07.2020,16.8,2,PC,0,0,154,C,0.5,7.52
2,9.07.2020,16.8,2,PC,0,0,154,C,1,7.5
2,9.07.2020,16.8,2,PC,0,0,154,C,1.5,7.48
2,9.07.2020,16.8,2,PC,0,0,154,C,2,7.48
2,9.07.2020,16.8,2,PC,0,0,154,C,2.5,7.5
2,9.07.2020,16.8,2,PC,0,0,154,C,3,7.62
2,9.07.2020,16.8,2,UC,UC,UC,155,A,0,7.51
2,9.07.2020,16.8,2,UC,UC,UC,155,A,0.5,7.51
2,9.07.2020,16.8,2,UC,UC,UC,155,A,1,7.48
2,9.07.2020,16.8,2,UC,UC,UC,155,A,1.5,7.47
2,9.07.2020,16.8,2,UC,UC,UC,155,A,2,7.46
2,9.07.2020,16.8,2,UC,UC,UC,155,A,2.5,7.47
2,9.07.2020,16.8,2,UC,UC,UC,155,A,3,7.54
2,9.07.2020,16.8,2,UC,UC,UC,155,B,0,7.54
2,9.07.2020,16.8,2,UC,UC,UC,155,B,0.5,7.49
2,9.07.2020,16.8,2,UC,UC,UC,155,B,1,7.42
2,9.07.2020,16.8,2,UC,UC,UC,155,B,1.5,7.4
2,9.07.2020,16.8,2,UC,UC,UC,155,B,2,7.39
2,9.07.2020,16.8,2,UC,UC,UC,155,B,2.5,7.42
2,9.07.2020,16.8,2,UC,UC,UC,155,B,3,7.52
2,9.07.2020,16.8,2,UC,UC,UC,155,C,0,7.59
2,9.07.2020,16.8,2,UC,UC,UC,155,C,0.5,7.56
2,9.07.2020,16.8,2,UC,UC,UC,155,C,1,7.49
2,9.07.2020,16.8,2,UC,UC,UC,155,C,1.5,7.52
2,9.07.2020,16.8,2,UC,UC,UC,155,C,2,7.53
2,9.07.2020,16.8,2,UC,UC,UC,155,C,2.5,7.51
2,9.07.2020,16.8,2,UC,UC,UC,155,C,3,7.54
2,9.07.2020,18.6,3,N0SH,0,H,156,A,0,7.33
2,9.07.2020,18.6,3,N0SH,0,H,156,A,0.5,7.36
2,9.07.2020,18.6,3,N0SH,0,H,156,A,1,7.4
2,9.07.2020,18.6,3,N0SH,0,H,156,A,1.5,7.43
2,9.07.2020,18.6,3,N0SH,0,H,156,A,2,7.43
2,9.07.2020,18.6,3,N0SH,0,H,156,A,2.5,7.41
2,9.07.2020,18.6,3,N0SH,0,H,156,A,3,7.4
2,9.07.2020,18.6,3,N0SH,0,H,156,B,0,7.47
2,9.07.2020,18.6,3,N0SH,0,H,156,B,0.5,7.5
2,9.07.2020,18.6,3,N0SH,0,H,156,B,1,7.54
2,9.07.2020,18.6,3,N0SH,0,H,156,B,1.5,7.53
2,9.07.2020,18.6,3,N0SH,0,H,156,B,2,7.5
2,9.07.2020,18.6,3,N0SH,0,H,156,B,2.5,7.48
2,9.07.2020,18.6,3,N0SH,0,H,156,C,0,7.55
2,9.07.2020,18.6,3,N0SH,0,H,156,C,0.5,7.5
2,9.07.2020,18.6,3,N0SH,0,H,156,C,1,7.44
2,9.07.2020,18.6,3,N0SH,0,H,156,C,1.5,7.41
2,9.07.2020,18.6,3,N0SH,0,H,156,C,2,7.4
2,9.07.2020,18.6,3,N0SH,0,H,156,C,2.5,7.42
2,9.07.2020,18.6,3,N0SH,0,H,156,C,3,7.44
2,9.07.2020,18.6,3,N0SL,0,L,157,A,0,7.35
2,9.07.2020,18.6,3,N0SL,0,L,157,A,0.5,7.34
2,9.07.2020,18.6,3,N0SL,0,L,157,A,1,7.32
2,9.07.2020,18.6,3,N0SL,0,L,157,A,1.5,7.31
2,9.07.2020,18.6,3,N0SL,0,L,157,A,2,7.33
2,9.07.2020,18.6,3,N0SL,0,L,157,A,2.5,7.34
2,9.07.2020,18.6,3,N0SL,0,L,157,A,3,7.34
2,9.07.2020,18.6,3,N0SL,0,L,157,B,0,7.41
2,9.07.2020,18.6,3,N0SL,0,L,157,B,0.5,7.39
2,9.07.2020,18.6,3,N0SL,0,L,157,B,1,7.39
2,9.07.2020,18.6,3,N0SL,0,L,157,B,1.5,7.39
2,9.07.2020,18.6,3,N0SL,0,L,157,B,2,7.49
2,9.07.2020,18.6,3,N0SL,0,L,157,B,2.5,7.48
2,9.07.2020,18.6,3,N0SL,0,L,157,B,3,7.39
2,9.07.2020,18.6,3,N0SL,0,L,157,C,0,7.45
2,9.07.2020,18.6,3,N0SL,0,L,157,C,0.5,7.45
2,9.07.2020,18.6,3,N0SL,0,L,157,C,1,7.44
2,9.07.2020,18.6,3,N0SL,0,L,157,C,1.5,7.43
2,9.07.2020,18.6,3,N0SL,0,L,157,C,2,7.4
2,9.07.2020,18.6,3,N0SL,0,L,157,C,2.5,7.43
2,9.07.2020,18.6,3,N0SL,0,L,157,C,3,7.4
2,9.07.2020,18.6,3,NHS0,H,0,158,A,0,7.31
2,9.07.2020,18.6,3,NHS0,H,0,158,A,0.5,7.38
2,9.07.2020,18.6,3,NHS0,H,0,158,A,1,7.48
2,9.07.2020,18.6,3,NHS0,H,0,158,A,1.5,7.46
2,9.07.2020,18.6,3,NHS0,H,0,158,A,2,7.42
2,9.07.2020,18.6,3,NHS0,H,0,158,A,2.5,7.4
2,9.07.2020,18.6,3,NHS0,H,0,158,A,3,7.36
2,9.07.2020,18.6,3,NHS0,H,0,158,B,0,7.34
2,9.07.2020,18.6,3,NHS0,H,0,158,B,0.5,7.26
2,9.07.2020,18.6,3,NHS0,H,0,158,B,1,7.28
2,9.07.2020,18.6,3,NHS0,H,0,158,B,1.5,7.3
2,9.07.2020,18.6,3,NHS0,H,0,158,B,2,7.34
2,9.07.2020,18.6,3,NHS0,H,0,158,B,2.5,7.4
2,9.07.2020,18.6,3,NHS0,H,0,158,B,3,7.45
2,9.07.2020,18.6,3,NHS0,H,0,158,C,0,7.31
2,9.07.2020,18.6,3,NHS0,H,0,158,C,0.5,7.3
2,9.07.2020,18.6,3,NHS0,H,0,158,C,1,7.29
2,9.07.2020,18.6,3,NHS0,H,0,158,C,1.5,7.38
2,9.07.2020,18.6,3,NHS0,H,0,158,C,2,7.41
2,9.07.2020,18.6,3,NHS0,H,0,158,C,2.5,7.38
2,9.07.2020,18.6,3,NHS0,H,0,158,C,3,7.41
2,9.07.2020,18.6,3,NHSH,H,H,159,A,0,7.29
2,9.07.2020,18.6,3,NHSH,H,H,159,A,0.5,7.33
2,9.07.2020,18.6,3,NHSH,H,H,159,A,1,7.45
2,9.07.2020,18.6,3,NHSH,H,H,159,A,1.5,7.49
2,9.07.2020,18.6,3,NHSH,H,H,159,A,2,7.45
2,9.07.2020,18.6,3,NHSH,H,H,159,A,2.5,7.44
2,9.07.2020,18.6,3,NHSH,H,H,159,A,3,7.41
2,9.07.2020,18.6,3,NHSH,H,H,159,B,0,7.53
2,9.07.2020,18.6,3,NHSH,H,H,159,B,0.5,7.53
2,9.07.2020,18.6,3,NHSH,H,H,159,B,1,7.52
2,9.07.2020,18.6,3,NHSH,H,H,159,B,1.5,7.5
2,9.07.2020,18.6,3,NHSH,H,H,159,B,2,7.46
2,9.07.2020,18.6,3,NHSH,H,H,159,B,2.5,7.42
2,9.07.2020,18.6,3,NHSH,H,H,159,B,3,7.4
2,9.07.2020,18.6,3,NHSH,H,H,159,C,0,7.48
2,9.07.2020,18.6,3,NHSH,H,H,159,C,0.5,7.44
2,9.07.2020,18.6,3,NHSH,H,H,159,C,1,7.43
2,9.07.2020,18.6,3,NHSH,H,H,159,C,1.5,7.45
2,9.07.2020,18.6,3,NHSH,H,H,159,C,2,7.44
2,9.07.2020,18.6,3,NHSH,H,H,159,C,2.5,7.38
2,9.07.2020,18.6,3,NHSH,H,H,159,C,3,7.42
2,9.07.2020,18.6,3,NHSL,H,L,160,A,0,7.27
2,9.07.2020,18.6,3,NHSL,H,L,160,A,0.5,7.3
2,9.07.2020,18.6,3,NHSL,H,L,160,A,1,7.27
2,9.07.2020,18.6,3,NHSL,H,L,160,A,1.5,7.33
2,9.07.2020,18.6,3,NHSL,H,L,160,A,2,7.36
2,9.07.2020,18.6,3,NHSL,H,L,160,A,2.5,7.35
2,9.07.2020,18.6,3,NHSL,H,L,160,A,3,7.33
2,9.07.2020,18.6,3,NHSL,H,L,160,B,0,7.35
2,9.07.2020,18.6,3,NHSL,H,L,160,B,0.5,7.29
2,9.07.2020,18.6,3,NHSL,H,L,160,B,1,7.28
2,9.07.2020,18.6,3,NHSL,H,L,160,B,1.5,7.31
2,9.07.2020,18.6,3,NHSL,H,L,160,B,2,7.33
2,9.07.2020,18.6,3,NHSL,H,L,160,B,2.5,7.35
2,9.07.2020,18.6,3,NHSL,H,L,160,B,3,7.33
2,9.07.2020,18.6,3,NHSL,H,L,160,C,0,7.46
2,9.07.2020,18.6,3,NHSL,H,L,160,C,0.5,7.39
2,9.07.2020,18.6,3,NHSL,H,L,160,C,1,7.35
2,9.07.2020,18.6,3,NHSL,H,L,160,C,1.5,7.37
2,9.07.2020,18.6,3,NHSL,H,L,160,C,2,7.42
2,9.07.2020,18.6,3,NHSL,H,L,160,C,2.5,7.46
2,9.07.2020,18.6,3,NHSL,H,L,160,C,3,7.47
2,9.07.2020,18.6,3,NLS0,L,0,161,A,0,7.35
2,9.07.2020,18.6,3,NLS0,L,0,161,A,0.5,7.33
2,9.07.2020,18.6,3,NLS0,L,0,161,A,1,7.32
2,9.07.2020,18.6,3,NLS0,L,0,161,A,1.5,7.33
2,9.07.2020,18.6,3,NLS0,L,0,161,A,2,7.34
